P,Q,R,S
0.6627876510365426,0.6198646568419521,0.5806269366149222,0.2776472664663844
0.12788140512980056,0.32189303600964775,0.47814501647017515,0.24015167507596225
0.6312243815873622,0.6522652976828509,0.5144195899963135,0.27949653749700254
0.21541648195539456,0.40101865873386244,0.5328700616106296,0.13315580022462023
0.868993558475811,0.6754696906698077,0.5325053232668364,0.23171608592884727
0.7813230010544089,0.7802034014263719,0.5423489133963965,0.3192716224947949
0.4470583965975453,0.46391110525611756,0.41962718765805623,0.16310879073595758
0.6498372454163412,0.5059871904756621,0.6974839737612287,0.30309719565140913
0.9105811834337759,0.523856204888317,0.7935563000063576,0.3121270497129423
0.0191757462900328,0.18049171341648762,0.6547900217562694,0.10357237160958768
0.9487826155300773,0.6533223204128047,0.7437262222713384,0.4210011214935644
0.1715516844638966,0.36888140306749945,0.46033582709507914,0.2252238388441516
0.581015621211073,0.5102793639642602,0.6511929878225383,0.241970126475146
0.24904821804355032,0.34021850543011023,0.5112707053008857,0.18969772276330282
0.9708679175368414,0.8689301705603854,0.4359760657930749,0.46743553360171186
0.486355724195546,0.46933926194990966,0.7116923886123806,0.2801733748816411
0.8545584443587831,0.6047356378841497,0.7646407604338292,0.3411457184256224
0.5040388941190814,0.6303226353301143,0.3782447318555565,0.41113138007771644
0.2935821272233036,0.4277254887258488,0.562505775892992,0.12133356060297967
0.7168587501167741,0.6003568316119549,0.5008725772432578,0.19049283822985802
0.6289392971221373,0.7162497253458249,0.5857729857744549,0.2675445085605565
0.542617837429063,0.53065843364052,0.6801323338026611,0.27196542637580046
0.806828300746171,0.722574857906382,0.5198991263687255,0.3652710011600126
0.8095428395734302,0.5315304137142398,0.8069256598827929,0.37455734719119776
0.732425810754533,0.5797301370794794,0.6853238465163114,0.2906010424618371
0.2504983531575434,0.5004461103952293,0.40628602738265734,0.21166185236105323
0.7593994937552587,0.640700278676654,0.526564458448662,0.2971844751382302
0.30248755839899555,0.6318927788643536,0.4674216389140882,0.21925578233731488
0.11048492475771099,0.18169073931280813,0.6895104906418792,0.18917817217620544
0.5470119624739073,0.5622482162483294,0.5359961870580815,0.24787877331131747
0.5258213115421545,0.46287681547481385,0.7021288693823754,0.24222495283000303
0.06664278587769286,0.2944720682406038,0.5684072808664489,0.1214892865332906
0.10394309937941684,0.3135904681629879,0.5579977986129016,0.13547431992948197
0.8906068511084323,0.7780937709454494,0.5958674932596096,0.33393319304392327
0.12613821555092336,0.39226866285790796,0.524543339597601,0.14552838150181788
0.45527595978958535,0.52699201667711,0.5526608118341688,0.08740742392724553
0.4430044136214013,0.5011163067339351,0.7309919952498675,0.30247397324470754
0.9545131058065176,0.8000863100333908,0.372297107567626,0.4255192688477056
0.9021785794606573,0.719154721581202,0.6880657465999168,0.3225867579703831
0.41736381555217106,0.45013087120351647,0.529240428936622,0.2862124152613508
0.8272863396741973,0.6283212255913215,0.6657494601726534,0.29599804842636496
0.7939286955060793,0.7067446850127852,0.6915289349506937,0.3170429053018985
0.4779325995906113,0.4175606495002544,0.6035737793162997,0.12265953393037599
0.9948308046697328,0.78124204450792,0.7582345791098377,0.42761355661214984
0.8540643517855966,0.5713247674344012,0.6328524799195729,0.24029993163059404
0.3378651786341756,0.3405519238788869,0.5099186970617073,0.1503260999672877
0.03751522494587473,0.2197995764248438,0.5687557404352395,0.19465461416640517
0.7062613597059331,0.4947407051911267,0.7142616912934403,0.1637549033056952
0.016045051217268083,0.16059730321507804,0.4922194353759345,0.14577328780550453
0.8150779742007581,0.6584008695184477,0.6106855645521596,0.30479766238941985
0.18700516313189025,0.33824158031765705,0.536045913563587,0.19536836691099704
0.36215534469655064,0.3518631210909935,0.7058421819237469,0.13191923191024169
0.4336887046614769,0.4709841320976863,0.7008820528804038,0.19222696121305496
0.68950537980025,0.6400861944557267,0.6570655605081536,0.2832625814899786
0.4510669615975095,0.49131074716333173,0.6719511602990896,0.23482753691145147
0.5740894484525612,0.6014694853656405,0.5431241320636805,0.3131178608496022
0.007095768026561996,0.2639936882142188,0.48254916244357465,0.1689632442954427
0.49258079454632675,0.4095058695978471,0.7599697310487395,0.16893062574281328
0.8925779114795335,0.6927585045939313,0.6748997834845346,0.2822883014379212
0.86311243700378,0.7869889506276326,0.4292333715830622,0.3528188246893663
0.7797589918367999,0.766266902434209,0.4490834794375076,0.42347437855528897
0.4902067772136213,0.46293982898805086,0.6304969277785892,0.2014212811393619
0.3851778870968021,0.47654732799210353,0.44852549294820265,0.18767144362653665
0.6725216309437959,0.6165450691131158,0.6776312227010591,0.21784297536772798
0.03681515922434987,0.15867319692537735,0.8255881468165733,0.19202396727127216
0.2397640838718808,0.4383447201220992,0.6955984671693354,0.23981442962145136
0.38103169429599537,0.521932744826258,0.6780384897292411,0.2067655379678768
0.6406919038006109,0.5221144278125254,0.6611919720567921,0.24590598445575837
0.9866940492271192,0.6390236084645629,0.635999234541899,0.2901313226478694
0.31224194341458567,0.5866420007036559,0.46788958649235685,0.24816518163323004
0.9353936939007352,0.7225593983904367,0.5267624430873796,0.3430012117094016
0.7620540855207899,0.6159943339681389,0.6200784759961531,0.2794651910689221
0.48499351270146035,0.46158320252667767,0.7360441952879764,0.23110612698046268
0.15071302750953713,0.281434958239073,0.7171318519538248,0.2612216046087575
0.7923911687810011,0.6964861371601387,0.5075791102630197,0.3522596061258586
0.3199266433625132,0.4068993099636067,0.5930779474669188,0.19394544415082485
0.508515438078549,0.47784038155458275,0.6757445378415321,0.2739860978645027
0.3439622978710091,0.43419769796882285,0.3793453380273991,0.25926270642568805
0.23559230221575875,0.3567766880352196,0.6943292585666024,0.20648898564551674
0.7559713398252966,0.5462833843581433,0.5621672112666118,0.23644689942485497
0.8432696408923164,0.663962377254872,0.5311494258038977,0.31994822612589857
0.00859972358448516,0.15795395392755618,0.6571539707936461,0.16515495643206746
0.4038760093391571,0.4378578685197241,0.6083351273869395,0.2244310513663515
0.43298031555460764,0.39129715677658844,0.588437770776821,0.07497327955176997
0.05901949320206674,0.22947918745094936,0.4887600703803443,0.14857638621514557
0.6414697013022463,0.6164213855736467,0.5185457942288872,0.24422256335789333
0.49208368156495796,0.5666335162521565,0.42010797507065323,0.24539900995130928
0.31055898529862197,0.5874580159901412,0.34861585017191055,0.35450858048068257
0.5431872298104398,0.5834423377461093,0.6229584146192931,0.305025084369967
0.0329393523435811,0.08289909499401327,0.7227492954911428,0.17559418045093575
0.33306664528048435,0.5313607563759414,0.4630243539742549,0.31965385261837476
0.48222055214510384,0.46507977866369266,0.5017416309880979,0.21387602284621654
0.34484065906236555,0.4198680968472367,0.5497493589572843,0.14422239536269738
0.517546308321823,0.5063400518201142,0.4474310949900996,0.27456123822333867
0.6772456354991864,0.6498294549108672,0.5088491024887978,0.2620645165274384
0.38703487975641715,0.42166944952675933,0.6794913418896075,0.23407725371993024
0.6940775857741639,0.599398564644677,0.6166615892101398,0.22144061854930494
0.1022600943009845,0.3655719689664271,0.5508803658432997,0.20292571886641897
0.590848747919478,0.5920893894119312,0.5505629875006846,0.31312494088440296
0.9304411585821677,0.762345160785789,0.5098795184151707,0.3450709246640181
0.8960855781369691,0.7908168148546317,0.5161098235562956,0.42884358907512093
0.36763041326874574,0.6539812193569894,0.23284489663965902,0.4581692203573054
0.2515896952318974,0.45719087790156077,0.43321690570199073,0.2797246253262267
0.6218468106294451,0.5754085202205463,0.5451184431131392,0.23030174888043695
0.7902113173420613,0.7943432379254511,0.591993432279247,0.44287516140534416
0.3214410362822711,0.5654569215312513,0.37980654788017454,0.34980593060048093
0.6802543034637863,0.6541656968947613,0.516870353062812,0.33311252713920897
0.37663406062011906,0.5305439441505442,0.5346401371301033,0.19921270113927883
0.9761624909157601,0.6931377753011112,0.6141069402499353,0.33359526358073743
0.632658786877356,0.7670547184472896,0.43623337753987634,0.33690141902849735
0.4193313262410332,0.47423731431639515,0.6499459844903361,0.18508684700895112
0.5761793294634583,0.628921145130822,0.2662745157566471,0.41405955611134587
0.49967053702246156,0.49298011041231565,0.6531904256405792,0.21292907380408937
0.5482164908974487,0.733614108622971,0.5272102767549016,0.2605337665832432
0.5167236892998368,0.42273252251436544,0.4959435947906154,0.19912699576525394
0.194983658514014,0.3192025016450134,0.6217213810535765,0.1262481297390976
0.32154820878022033,0.3215813687315334,0.5819610070396116,0.10396504432754967
0.29480701864331077,0.27896250787859533,0.7092453085228423,0.20184854894492035
0.5905542057662284,0.5640943315322493,0.5867693928423974,0.29249516298814543
0.5797764937325594,0.5751115333718924,0.6150361305574316,0.26280046602130136
0.7064482191243968,0.5777398169828565,0.5873955750623203,0.1682319489279297
0.1842008549053361,0.35236630661600526,0.5343779367967642,0.19120465683704888
0.4203252593359812,0.5019117759324803,0.709774605482168,0.23877008173563663
0.7605010083895324,0.7199346635447441,0.4681346851607627,0.2997497589002372
0.0254487625156664,0.22321272017117424,0.6034480335552713,0.10943630585925689
0.8473978782406189,0.6541425080882792,0.517954156246935,0.20028855578857827
0.4770215432842659,0.5440805279728016,0.4774484847245649,0.3159178176242684
0.19695248404360563,0.3171261306569677,0.5926120309465567,0.08348035201625298
0.25180578296438155,0.31642543320716465,0.5371113009863897,0.1378579112110079
0.41480040227609316,0.5303559616373624,0.540986093067668,0.1620690010443466
0.6351234477364768,0.3834691022579727,0.7765970528496378,0.23710026924188218
0.5100316559568173,0.5154636524600305,0.7310735051540243,0.24477003896747077
0.9938843835787825,0.655848621566,0.8679948783028986,0.3814377465187658
0.5046944196419569,0.5801086003566291,0.48345886986880365,0.25908300427032543
0.16052538011441578,0.24036438969308932,0.5770080084097591,0.09911953281904283
0.8052386830721466,0.6146180072281577,0.7820072534912492,0.38172477692447654
0.871328074815796,0.6206193565609535,0.6447976568341701,0.3243906169451451
0.29894519065947656,0.5251586427099083,0.3437168010006033,0.28720687561001446
0.4723809647724508,0.4065642716898863,0.742918639754724,0.18901687105790424
0.11117330931497667,0.29508016706490736,0.49624413920796173,0.12042761873142344
0.3953409579441339,0.5632204850533764,0.2862216045692326,0.38177604231629725
0.18208597716398017,0.17714870054335843,0.6672559995346163,0.17187029071551074
0.6905941578454433,0.5904225325191884,0.5499701419858192,0.2229251345658936
0.7388948093328613,0.5346360834991293,0.766870627918598,0.3769368520512072
0.7218033467808175,0.7653398457026925,0.3582033619658603,0.4735714959226889
0.8027884200390142,0.6247572039123217,0.5712924964439094,0.26205691079836035
0.2075746189651353,0.34649496382307204,0.501040124139142,0.20099372042246222
0.0006675824351230439,0.25300362032571594,0.5325767932665766,0.20172546084875306
0.5095711371150078,0.5398343343136585,0.5310659984767802,0.27862508348471243
0.34243290268273713,0.3855944854706922,0.503701818461247,0.18400798160119133
0.1299603638692964,0.3174685907659714,0.6110968279149019,0.1377598961866374
0.776280521389698,0.716634015350683,0.46128048058987015,0.25937223958055666
0.2574182645448357,0.4524504638762551,0.6445737465790555,0.2074210779108509
0.16170722730519954,0.25193818814318664,0.655216295444785,0.18809445310367248
0.1937936768347608,0.3911224959257055,0.5725126649563008,0.19023201177935864
0.4821636082745728,0.5170743936794693,0.5117039022660943,0.22510519191968947
0.8380663607256388,0.8023913233294278,0.516833449593922,0.35947039653884266
0.8146386561514601,0.794071426688423,0.4130915534588419,0.4172487923673884
0.9756598403517112,0.783435467642627,0.5192408849465225,0.31729797495279033
0.7134616767377179,0.7229361345558717,0.541691411622548,0.3519886299526999
0.19889496096820164,0.32332331689213994,0.5038202366476484,0.1564334766696134
0.7241480490134906,0.6269632204442446,0.6542371377054845,0.29799580877391885
0.9385925232137188,0.6184112347475046,0.7677587157401757,0.37225904814481126
0.24997122511279576,0.35642808494811357,0.5208095131228274,0.11555712354954308
0.9653045308608043,0.7408070441208865,0.6656967900827633,0.33976029379084
0.5631541265211613,0.5896247213591072,0.6190344526444563,0.2485182806129151
0.4050219856235342,0.5246197348300029,0.4511579207438849,0.2555055939971935
0.356191667948232,0.4351104429762148,0.5267929250901405,0.10314745757334905
0.0769843068987493,0.21100625662784867,0.6965174197779495,0.25923115707633276
0.8003159953236414,0.6894374717758702,0.47302067458756863,0.31362328537364287
0.832566392799086,0.6518442170045808,0.4876138626101141,0.3841487093185915
0.44170734383652316,0.514711563295846,0.5960779034030482,0.20856398021731623
0.5613669107490916,0.5550286580875206,0.5897495495130548,0.22434293445021494
0.35986001581378035,0.5300804199825147,0.28551524393693073,0.4208551805583314
0.5377756268563793,0.3710336513661132,0.7432612085111597,0.22907013749001526
0.5981841105016905,0.5845362577244206,0.5669129587044869,0.2911555256488988
0.6036920155281735,0.6322513028374592,0.5571209509364332,0.23339886337126978
0.20407068221409572,0.4479968572788571,0.5859382419108027,0.14632749502016207
0.8077401102093327,0.7044051946536961,0.3558444831710105,0.512015882820761
0.6478169557146536,0.6499970593841456,0.43704770333210596,0.26113786916949955
0.08035225423658898,0.21484369376892384,0.4922001089126093,0.10149046408160015
0.4797008533043859,0.49019205312780983,0.6042925026120411,0.2056199533558823
0.6739039688954833,0.8687036103607222,0.19792332846780952,0.6202980723394923
0.1255722023893025,0.1437274619557714,0.7179456199660932,0.15046502001510462
0.6268972980333828,0.7255107396849878,0.5437156719558128,0.2934563010497107
0.7342728505319491,0.5734504785890973,0.668914660730803,0.20698787138030933
0.8095727890774737,0.7416647728251151,0.4916367886279879,0.41578365924656685
0.879398383393311,0.6155620903691004,0.6271006216906297,0.31500268655977987
0.6018217999960759,0.4323172444634278,0.7260660600821551,0.23323911294615407
0.7847473485720826,0.822220618639651,0.38224936114237534,0.43379675541853335
0.5132791009712868,0.6642998735785138,0.5464133996177163,0.3066886664221044
0.5677189379193279,0.6216953516265986,0.41498831981279827,0.2619887192994535
0.05269856040858803,0.1694115538582902,0.5337723137804811,0.09564281825484447
0.05576893333582775,0.30033955919292427,0.6234731671798841,0.15782711472442343
0.7827200257419704,0.6859330276863249,0.4746268573782078,0.3108303867564791
0.7007840733823623,0.6153780546829539,0.45635929420638055,0.3020834446381769
0.5494254417507461,0.4920287607285458,0.6186044463014136,0.3236600297224406
0.06638610162512486,0.3194875820772921,0.4036342623333695,0.19017016703441192
0.8031726407565464,0.4837702927427256,0.7253601297013712,0.26787628247251843
0.2127091287936425,0.4343304486711058,0.6938513660737087,0.15078494457575387
0.13441616923726954,0.3899644894389561,0.4896851951904803,0.18862903296252348
0.6008634142618925,0.6026411035606232,0.4740011722999802,0.28274900110960977
0.30523202694353035,0.40336799925255873,0.5454650933274816,0.20490174693527957
0.973252910665695,0.7400674603128583,0.6172460029715238,0.38613171121281425
0.9100939502062987,0.807852772222907,0.5331367462432441,0.3882332243938209
0.6683502772325094,0.5901101787945294,0.5967722981561073,0.2984942635046443
0.8103640596428386,0.8075383373022542,0.3305138436985018,0.5379934934965497
0.04594391117971183,0.2851326914241711,0.2972418889466797,0.13080687691865345
0.2776771937384402,0.40234199721272607,0.6365510875617176,0.0931624747376646
0.6010015640874943,0.6005674064159456,0.4568065437203193,0.32749395317115776
0.5442349330035925,0.5302002410137059,0.4241110022914818,0.24356801153448446
0.7931327330239246,0.6909775539082443,0.5480306953111613,0.2568973230164714
0.8543299685044239,0.654706811530013,0.6420539943108198,0.2942178361601379
0.05786299393843209,0.1241935409901726,0.7335258150028732,0.1934133828472216
0.2326431105688154,0.28917134911835124,0.673082408110724,0.17314052646589895
0.4461479527860632,0.4249722839193719,0.6736167287126176,0.1796543632459066
0.6071441826245844,0.7274626445882806,0.3472807743457903,0.43940457382312137
0.9754688213041681,0.6080193433781657,0.6735223657311791,0.2966560601059806
0.199357151807583,0.39008471081003093,0.5667615855499584,0.20642227979308186
0.6923582200403141,0.6336352263164995,0.4477571087093192,0.30147986208688177
0.5272865915717426,0.5545738395917607,0.6177036006253224,0.2468476798876926
0.5956598854420742,0.6415819192993242,0.46060432922691297,0.28868513210745445
0.7883719282148215,0.6654806224224739,0.5745404643304386,0.28174817982268374
0.27624052619167067,0.3470038061699975,0.5934563837133755,0.17620711426793265
0.8139526284192817,0.7392164710655347,0.5334020738469467,0.31240899476179007
0.08969705671921087,0.02177812739009763,0.7400707825885667,0.160903920449061
0.9665282253561563,0.853222678185861,0.3913654983590067,0.4775717710993814
0.628561755497296,0.5408743810680252,0.480655323936212,0.28677650891237955
0.5395917980556377,0.6603474943448518,0.2883285579379246,0.4213563608611212
0.49929048491380396,0.558249233927735,0.4131683274450543,0.28996512210437614
0.24459743390944372,0.39779538029572425,0.38109919631326905,0.2764186356789227
0.7239455017147857,0.5664760860440443,0.7084569901472313,0.2483979246236273
0.9156023137142876,0.8816302484558232,0.33534793830298615,0.5401358155940169
0.7205519103812158,0.6628072706747602,0.5198411538642526,0.3023601913010229
0.7795616216717848,0.8837112293488603,0.50980847547892,0.4976486902362152
0.563194035097316,0.39491773637929517,0.7413454754829394,0.25520654232255613
0.9046212665842795,0.801063587031422,0.34268121202289153,0.522431486732104
0.766564729810832,0.6862685224123299,0.3539006979308943,0.3281480509362162
0.6773947239590407,0.5921444087841766,0.44463036259181077,0.3928370845414483
0.2100233518355614,0.4421070415038976,0.4746419962910623,0.18715354065257409
0.8486336947822322,0.710810456841075,0.603920340366462,0.2894133231697035
0.6607724896633823,0.4831794187857553,0.6395840328531076,0.2344300703643253
0.25078816186985614,0.21660785807288044,0.6725078714528604,0.15970357631789517
0.5084025412727249,0.510891930151735,0.5240811033276663,0.19044314097982995
0.06339261929951971,0.27542519380123587,0.5749480231460712,0.1059429640951556
0.24623606577080198,0.36993234183353274,0.5057261891283005,0.20211700095378782
0.4198038297261519,0.48237440043638813,0.5625350011358937,0.22482017283260036
0.6665829000117071,0.649056755596678,0.4592191194451145,0.31291892392959675
0.2127237409951731,0.2623614099228251,0.6241064761444338,0.18215734143994483
0.9369824091328637,0.6868937684342205,0.638833440005619,0.31819603504037886
0.6847987787487866,0.6707924103109526,0.5517445352010636,0.36584381699888285
0.22797856607279612,0.4605508549519214,0.518862175127601,0.181453468101961
0.15572637435108774,0.14977797406322288,0.893837419847114,0.3221509909476577
0.8282664503723492,0.5032506906987906,0.8046451504971254,0.29627318182661744
0.7376547012393557,0.5965347949701125,0.5932343022111105,0.21652482184732705
0.8194821109866224,0.7217088774367904,0.5910855944250043,0.2853005955785317
0.8705634347901477,0.7954550090199037,0.5598614393651,0.26391124870896754
0.08260015967543179,0.34710024762943675,0.37252152921753234,0.2834546553415679
0.1330146494018525,0.3713952936789088,0.49763746195916225,0.05249640612206614
0.4407549141186364,0.4061973418645771,0.6544106682250824,0.20806894747587604
0.2854607732506471,0.4293184352948147,0.466433828705937,0.2646924633182567
0.9227458213397322,0.7117042239458775,0.39720968385851785,0.29375482092316124
0.8358751753022118,0.6954925281281934,0.6482929375181177,0.2971291581813076
0.8119413185027732,0.47007645185447056,0.7511589470877651,0.2579735658522921
0.5484293693793646,0.5970486412028047,0.5836901983574494,0.2550334807469536
0.40500227516075393,0.5191775195497759,0.5815965177403521,0.2679909792967665
0.0705261484902916,0.4396291019373605,0.40052545799318784,0.3108163691136369
0.9476615784925857,0.6984574877945209,0.5956854894570793,0.3000326894087493
0.2996709642373895,0.35325062621648906,0.6462138867438674,0.1654419373295907
0.3621992599583444,0.5573100780703453,0.43335810266173,0.24016099734716256
0.21141715134459824,0.3571524793287327,0.4719769562475983,0.1444455295532152
0.7238233598825277,0.5424745241441319,0.5856482307718285,0.23256275137093627
0.5037199652772874,0.5686940814473211,0.47700344981490195,0.2551918266845491
0.4139206754592836,0.4539791756331342,0.48759520864635086,0.1571042365878194
0.8077895215498774,0.5716606872381067,0.79271761825731,0.32924010200933324
0.5997760421212496,0.5138171402123053,0.700156750352287,0.30084148683995876
0.7662839041220891,0.7083640463216749,0.45218542224695546,0.29516142922342115
0.029079911621137346,0.24214288237603715,0.5102173927098609,0.12249568480909842
0.8806335490696839,0.6104221421501723,0.6761562553439143,0.29545632949609996
0.13001777714682236,0.3861506398745368,0.387881137205846,0.239829790337548
0.9831594714614312,0.6388709870616689,0.34021830039671763,0.2698927010759321
0.23053250652247956,0.43410840254297456,0.34342022208390643,0.3035613816718921
0.5877677412163455,0.6107651905356313,0.45354911874027465,0.32876126587651633
0.4656849903062313,0.5366880489532468,0.4681762032263106,0.16703075707149617
0.9329172826721636,0.7223179220127305,0.5733888094510202,0.2894592526177544
0.9372844307769699,0.7605290709343406,0.5263411561158459,0.3557047161489373
0.9411928714557551,0.9223943819956784,0.25542401913457513,0.5829279389483745
0.207490512460494,0.31104213404432235,0.5680733604130316,0.17791136404821212
0.14851773239338847,0.17660424622407106,0.783232122048687,0.21686972657465972
0.2883688560100947,0.1770761907367077,0.6724166883791334,0.1817462937944326
0.8658295860872937,0.5882379635429988,0.655116494239865,0.2291988219258375
0.30085902136047127,0.352354067564651,0.5923885346819866,0.03713502557198882
0.4684013248541838,0.6940478943976117,0.47520933710318847,0.35827314405036154
0.3980027880643776,0.510724535651278,0.3551532723068601,0.28554886221021775
0.8431046863599881,0.5169284464793367,0.8546372731393029,0.41494403698803556
0.8024692883061937,0.7268863626949407,0.5360089232451771,0.28371870854515396
0.9327458711687644,0.7896861736047789,0.4531575234556317,0.3916046545159907
0.7019348211590958,0.6829730756976198,0.5239820768223828,0.28784683056018023
0.8784878739538211,0.880288282871307,0.28383645783583106,0.5487205144420758
0.25901988876942783,0.3637399920293874,0.5737419222596125,0.18859059355089877
0.3674276767704001,0.28120768658685985,0.6038457695585566,0.1261573597442285
0.5208665863420222,0.5189406626273072,0.43212187287594406,0.2624829952334054
0.8636870199407718,0.5516598148913705,0.7626237745317609,0.3643923809835411
0.495642326563216,0.3394825343906225,0.8227005282197385,0.2480489669331462
0.7451337364191395,0.5257400802370924,0.5245763329339129,0.20116569537764564
0.9705756951146294,0.7417130877162075,0.4605812641994392,0.2854839472960815
0.9907067496656649,0.8746398303522525,0.4446411036321227,0.4694196435462905
0.16726981060158264,0.28301318138486203,0.5873858903895951,0.17983060718189595
0.7494241929906744,0.6110453077084003,0.723688009536817,0.2874254259369197
0.9895861054262781,0.6957810782685456,0.8731592939378633,0.3640832404913546
0.2804489525672004,0.490160718911654,0.5178170700093119,0.2626424105009304
0.25893571219069395,0.35410713700588753,0.6273879093544114,0.17166219766391652
0.8789924941966768,0.6694887579808388,0.5847205218719279,0.2671001706909256
0.6152277927411024,0.3981994234463249,0.6405270516209035,0.10472271293449334
0.9263524883898199,0.6751451902791441,0.710790407309521,0.35406618118075944
0.937942122531249,0.8349481879218552,0.4669894720191191,0.4720596266583809
0.6948443800114338,0.6183137413575674,0.5132032065744737,0.2576845479471532
0.14222200577124178,0.2599996374572835,0.6342537857691203,0.15874172055719596
0.08531205631548217,0.326767818105178,0.42992092843924745,0.1724725045063511
0.7104147451687901,0.5728484521141846,0.7291902573540565,0.24872631489848002
0.16491178961610758,0.44430734547343037,0.30950967811865954,0.2627853965547812
0.4675565086308098,0.6555325829354348,0.5047478855347108,0.3042357675474849
0.6724783268427879,0.41166827553436797,0.7584785113200003,0.2750004557999157
0.2578578261841662,0.40378798034176033,0.5622355904966573,0.1704810130065471
0.6297598359799171,0.5474671848081676,0.42369470101818973,0.2535144191857864
0.5283205870354882,0.6759510863174916,0.512244961991493,0.2610785816061735
0.4097389457055273,0.4892082828331341,0.6521207647480879,0.2889351305111065
0.20350843553343506,0.3379256016638704,0.46998266038817915,0.13373559357455872
0.38769392468917035,0.48691631619161807,0.6096293975216056,0.20567247197763755
0.8520461352926758,0.5462611019581911,0.6303915973874288,0.1860241784668751
0.6854946301915342,0.5309288496462361,0.7304959836986178,0.2522545045625749
0.9649565092466033,0.9430516799010535,0.20292780313330838,0.6842553665628397
0.6762953372839406,0.6429237719095101,0.5187753069150643,0.2729787337058888
0.7870473870555565,0.6764593046038734,0.5235383203538517,0.32797683812042167
0.9983074550911042,0.7598164741786748,0.7000537234338969,0.370372617787535
0.23802489880379177,0.4070233981102561,0.5867572705541955,0.17368056798677364
0.3529872026028723,0.49391549134044344,0.549594731586595,0.15047155869156933
0.20162637643246611,0.35298934799474,0.7112208170593057,0.21871413081119045
0.5927737850169605,0.574746114885611,0.5924010746452021,0.29505592946500225
0.012074164941384675,0.24667404049687125,0.5970821477033932,0.05697304669960625
0.9091826603213606,0.7863636976450337,0.46712133343867035,0.3801938855509476
0.3074732813024043,0.4471111116526376,0.6618876340677633,0.13643774011032897
0.015168856729238345,0.25015291643118487,0.5819521254164688,0.08960137467148409
0.28785058212267667,0.5451861666477804,0.4192463916423209,0.25324963170184056
0.4938937368355465,0.3852191683888294,0.7372599986764283,0.21483162125854374
0.2580801198305347,0.32262187494427225,0.6243862177457046,0.16567904769329245
0.6088171436720657,0.4340885285316066,0.8314203658826134,0.2820981939204951
0.9607722319774259,0.6861757911215187,0.6311603895002604,0.2958211214289366
0.04709066269396226,0.3019351352031922,0.5251694173473498,0.16386361895417506
0.7188045239441753,0.6299000325868742,0.5961837787864163,0.2639794256080678
0.7482341854941901,0.6771237798140726,0.5505032210116166,0.34315383011780276
0.662158890746177,0.542260475932938,0.7094185472939538,0.24350565999485904
0.7581825530910028,0.6779664325766082,0.6279741605780123,0.2678046476916779
0.1360318932155636,0.3584594761626318,0.5203228622325553,0.1491268129879201
0.3441854522905846,0.4853524767713917,0.5940156383638227,0.1321045108276147
0.0388296770300818,0.31636831298987433,0.46810030450406925,0.17694281568374348
0.12929635212346918,0.3006668454016733,0.4577201212518457,0.17673209210339727
0.6888798030745065,0.5388217596648457,0.772236095969981,0.3222390915788335
0.05020508885478919,0.25953960341101445,0.4648194915459716,0.12081672006931687
0.2102446194195352,0.3755081511504432,0.46940670835137166,0.23213234948135947
0.8379887867198083,0.6862383999011759,0.5249795655052678,0.3205440301888047
0.45338074693207625,0.5637203598546855,0.6211722925541956,0.21872602296124832
0.2793198710882042,0.3322516015185498,0.49245968651634864,0.18582396163178316
0.9298420392812864,0.8027511510436744,0.258676615476569,0.5257441996278858
0.12225537997554714,0.362417426503903,0.5393155344075126,0.15651755703678275
0.3783405631244451,0.4548987043142256,0.4718593746985244,0.25662841897450267
0.3297110484785941,0.4151236062518351,0.7364822678665146,0.2816404164362346
0.5972937148703809,0.667405426487409,0.6354397050890072,0.31640175116107516
0.8729680320136903,0.6238338382836712,0.8763404783960764,0.3912909941276809
0.5907900274026863,0.5540288005395184,0.459253888977847,0.24891382909524717
0.9292869802557064,0.7745272759305493,0.512407454576639,0.3416585954263265
0.6940812134189018,0.5364966374699945,0.6948169512599224,0.24928212781481757
0.45697944374456195,0.5571803974641709,0.40807514109714926,0.3371644829642823
0.28486833640643106,0.3396872460032213,0.6654664355222238,0.2019617890014294
0.1322033847057212,0.4075711639061008,0.16989113754477508,0.41705636492403747
0.23503589572287747,0.39917004649776766,0.569886118981085,0.16063134093349074
0.9811998117578705,0.8031539782107706,0.42982435052973517,0.46054184015848304
0.2363394175341047,0.40483414773485504,0.6353637485391174,0.1638288058371398
0.9180861478066629,0.9202848643958852,0.45313387496584684,0.4583700531000047
0.2426642643213514,0.44257891190970433,0.5841146557393787,0.18667675841156742
0.5354788384930832,0.5778308351581264,0.36935245032153313,0.3313522653026359
0.7900991613004276,0.541883923374342,0.5883312760175259,0.1808897187894287
0.8444197523795016,0.6845319035284704,0.5433496203720097,0.307238329675068
0.3717258241494933,0.40883332774719816,0.5451071420607271,0.2029639056806506
0.25073165857956997,0.3865745171379873,0.5348558415169162,0.21856837381925076
0.7287706052211611,0.5816639845106603,0.6606434899641342,0.2491768370532509
0.26138157168034454,0.4594327112576649,0.4217216358258241,0.23252202193557703
0.5648905251372304,0.5368150442539197,0.5722939724790715,0.2068976957810913
0.8951833765071107,0.8873484720215803,0.29604358588666674,0.5682115760122461
0.8597230834187076,0.588738998502615,0.5783835460864286,0.19263601867459024
0.5033919906888059,0.6194798853575637,0.278104126777812,0.4176615110938036
0.43983113794474127,0.48442234807025386,0.5883387674053988,0.24771226486364253
